date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:57:10	444/444	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:10%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/05.svg?c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/0532b8.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:10	432/432	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:11%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/06.svg?c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/0632b8.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:10	590/590	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:11%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/06_001.svg?c3=%23e5e5e5&c4=%23ffffff	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/06_001b5d7.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:11	683/683	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:11%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/07.svg?c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/0732b8.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:11	704/704	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:11%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/07_001.svg?c3=%23e5e5e5&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/07_001eeab.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:11	982/982	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:11%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/07_002.svg?c3=%23e5e5e5&c4=%23ffffff&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/07_002305e.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:11	169/169	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:12%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/08.svg?c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/0832b8.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:11	274/274	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:12%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/09.svg?c1=%236930C3&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/09dd80.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:12	176/176	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:12%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/09_001.svg?c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/09_00132b8.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:12	432/432	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:12%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/10.svg?c2=%23333038&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/1035da.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:12	726/726	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:12%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/11.svg?c3=%23e5e5e5&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/11eeab.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:13	638/638	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:13%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/11_001.svg?c3=%23e5e5e5&c4=%23ffffff	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/11_001b5d7.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:13	460/460	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:13%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/12.svg?c3=%23e5e5e5&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/12eeab.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:13	736/736	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:13%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/13.svg?c3=%23e5e5e5&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/13eeab.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:13	441/441	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:13%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/14.svg?c4=%23ffffff	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/141c53.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:13	636/636	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:14%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/14_001.svg?c3=%23e5e5e5&c4=%23ffffff	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/14_001b5d7.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:14	149/149	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:14%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/15.svg?c4=%23ffffff	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/151c53.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:14	719/719	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:14%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/16.svg?c3=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/16f235.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:14	1269/1269	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:15%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/17.svg?c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/1732b8.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:14	619/619	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:15%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Origins/18.svg?c1=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Origins/18c368.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:15	45057/45057	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:15%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/01.svg?c1=%236930C3&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/01dd80.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:15	46250/46250	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:15%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/01_001.svg?c1=%236930C3&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/01_001dd80.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:15	21858/21858	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:15%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/02.svg?c1=%236930C3&c4=%23ffffff&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/02cc56.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:15	22661/22661	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:16%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/02_001.svg?c1=%236930C3&c4=%23ffffff&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/02_001cc56.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:16	3316/3316	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:16%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/03.svg?c2=%23333038&c4=%23ffffff&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/03bbcd.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:16	43335/43335	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:16%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/03_001.svg?c2=%23333038&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/03_00135da.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:16	2719/2719	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:16%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/04.svg?c1=%236930C3&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/04dd80.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:16	5280/5280	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:17%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/05.svg?c1=%236930C3&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/05dd80.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:16	5483/5483	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:17%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/05_001.svg?c1=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/05_001c368.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:17	4262/4262	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:17%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/06.svg?c1=%236930C3&c2=%23333038&c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/069546.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:17	4414/4414	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:17%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/07.svg?c1=%236930C3&c2=%23333038&c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/079546.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:17	2170/2170	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:17%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/08.svg?c1=%236930C3&c4=%23ffffff	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/089982.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:17	3170/3170	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:18%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/08_001.svg?c1=%236930C3&c4=%23ffffff	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/08_0019982.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:17	1060/1060	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:18%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/09.svg?c1=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/09c368.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:18	1124/1124	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:18%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/09_001.svg?c1=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/09_001c368.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:18	20509/20509	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:18%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Rainy/10.svg?c1=%236930C3&c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Rainy/107aa1.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:18	1974/1974	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:18%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/01.svg?c4=%23ffffff	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/011c53.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:18	1402/1402	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:19%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/01_001.svg?c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/01_00132b8.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:18	1531/1531	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:19%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/02.svg?c4=%23ffffff	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/021c53.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:19	1531/1531	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:19%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/02_001.svg?c3=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/02_001f235.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:19	2893/2893	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:19%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/03.svg?c1=%236930C3&c2=%23333038	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/03b452.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:19	1141/1141	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:19%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/04.svg?c1=%236930C3&c5=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/04f4be.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:19	1221/1221	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:20%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/05.svg?c1=%236930C3&c5=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/05f4be.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:19	2589/2589	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:20%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/06.svg?c1=%236930C3&c3=%23e5e5e5&c4=%23ffffff&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/06eda7.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:20	2706/2706	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:20%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/06_001.svg?c1=%236930C3&c3=%23e5e5e5&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/06_001446c.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:20	661/661	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:20%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/07.svg?c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/0732b8.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:20	2017/2017	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:20%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/08.svg?c2=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/08c974.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:20	2719/2719	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:21%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/09.svg?c1=%236930C3&c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/09dd80.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:20	2848/2848	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:21%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/10.svg?c1=%236930C3&c2=%23333038	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/10b452.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:21	11893/11893	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:21%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/11.svg?c1=%236930C3&c4=%23ffffff	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/119982.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:21	948/948	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:21%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/12.svg?c1=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/12c368.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:21	988/988	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:21%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/12_001.svg?c1=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/12_001c368.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:21	2143/2143	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:22%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/13.svg?c4=%23ffffff	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/131c53.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:22	2144/2144	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:22%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/13_001.svg?c1=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/13_001c368.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:22	88413/88413	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:22%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/14.svg?c1=%236930C3&c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/147aa1.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:22	630/630	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:22%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/15.svg?c1=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/15c368.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:22	381/381	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:22%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/16.svg?c1=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/16c368.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:22	237/237	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:23%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/17.svg?c1=%236930C3	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/17c368.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:23	331/331	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:23%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/18.svg?c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/1814ce.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:23	233/233	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:23%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/19.svg?c5=%23110d16	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/1914ce.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:23	225/225	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:23%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/20.svg?c2=%23333038	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/20b7bb.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:23	366/366	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:24%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/21.svg?c2=%23333038	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/21b7bb.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:23	313/313	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:24%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/22.svg?c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/2232b8.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:24	212/212	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:24%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/23.svg?c3=%23e5e5e5	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/2332b8.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
21:57:24	7460/7460	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Mar%202024%2019:57:24%20GMT	https://epss1.odoo.com/web_editor/shape/web_editor/Wavy/24.svg?c1=%236930C3&c2=%23333038	D:/Marwan/sssss/Ep%20Sound/epss1.odoo.com/web_editor/shape/web_editor/Wavy/24b452.svg	(from https://epss1.odoo.com/web/assets/1/c227b4f/web.assets_frontend.min.css)
